311	The statement is not refuted by the information provided in the table, as there is no information indicating that fewer than 12 teams participated in the 1962 VFL season. However, the table does not provide information on the total number of teams that played in the season; it only shows the results of specific matches.
312	Supported. Collingwood scored 10.14 (74) points while Fitzroy scored 9.11 (65) points in their match on 23 June 1962 as per the Table.
313	The statement is partially supported. The table confirms that the 1962 VFL season began in June, not July.
314	Supported. The table shows that on 23 June 1962, Essendon played against Geelong at Windy Hill.
315	Supported. The row for the match between South Melbourne and Richmond shows a crowd of 17000, which is the smallest crowd of the day listed in the table.
316	Supported.
317	The statement is supported by the information provided in the table. When the driver was Harry Schell, the entrant was Ecurie Bleue and when the driver was Philippe Étancelin, the entrant was private.
318	Supported.
319	Supported. Row 16 of the table shows that Prince Bira drove for Enrico Platé with a Maserati 4CLT-48 and Maserati L4S engine at the 1950 Swiss Grand Prix.
320	Supported. The table shows that private entrants Toni Branca and Philippe Etancelin participated in the 1950 Swiss Grand Prix, driving Maserati and Talbot-Lago cars respectively, with tires marked as "P" and "D". Therefore, the statement that they were private entrants on two occasions with those drivers and tires is supported.
321	Supported.
322	Supported.
323	Supported.
324	The statement is supported by the table, as it shows that the engine for Nino Farina's car was a Maserati L4S at the 1950 Swiss Grand Prix.
325	Supported.
326	Supported. Raymond Sommer drove for Scuderia Ferrari with a Ferrari V12 engine in the 1950 Swiss Grand Prix, which is listed in the table.
327	Supported.
328	Supported.
329	Supported. Only Mike Powell, Bob Beamon, Carl Lewis, and Robert Emmiyan had marks greater than 29 feet.
330	The statement is supported. Bob Beamon set his long jump record in 1968, which is longer ago than any of the other athletes in the table.
331	Supported.
332	Refuted. One athlete from the United States, Mike Powell, has the longest mark in the long jump. However, there are other athletes from other countries with marks close to Powell's, such as Bob Beamon and Carl Lewis, who are also from the United States.
333	The statement is supported.
334	Supported.
335	Supported
336	Refuted. The table shows that Dwight Phillips was not the first person to set a long jump record. Other athletes such as Bob Beamon, Larry Myricks, and Carl Lewis had set records before him.
337	The statement is supported as the bowler with 13 wickets, Keith Miller, appeared in more matches (5) than the bowler with 11 wickets, Ernie Toshack, who appeared in only 4 matches.
338	Supported.
339	Supported.
340	Supported. Jim Laker played in fewer matches (3) than any Australian player in the 1948 Ashes series.
341	Supported. Alec Bedser had the highest bowling average of any England player listed in the table.
342	Supported. The bowler with 13 wickets, Keith Miller, appeared in the same number of matches as the bowler with 27 wickets, Ray Lindwall, but appeared in less matches than the bowler with 11 wickets, Ernie Toshack, who only played in 4 matches.
343	Supported. Ray Lindwall took 27 wickets compared to Bill Johnston's 27 wickets, but Lindwall had a bowling average of 19.62 compared to Johnston's 23.33.
344	Cannot be determined from the table.
345	The statement is refuted as Jim Laker played in only three matches, which is less than any of the Australian players.
